#hg18.kgXref.kgID	hg18.kgXref.geneSymbol	hg18.knownToLocusLink.value
uc003axt.1	MAP3K7IP1	10454
uc003axq.2	SYNGR1	9145
uc003axo.2	SYNGR1	9145
uc003axs.2	SYNGR1	9145
uc003axr.1	MAP3K7IP1	10454
uc003axp.2	SYNGR1C	9145
uc003axv.2	MGAT3	4248
uc010gxy.1	MGAT3	4248
uc003axx.1	SMCR7L	54471
uc010gxz.1	DKFZp434F0116	54471
uc003axy.1	DKFZp434F0116	54471
uc003axw.2	SMCR7L	54471
uc003axz.1	ATF4	468
uc003aya.1	ATF4	468
uc003ayc.1	CACNA1I	8911
uc003ayd.1	CACNA1I	8911
uc003aye.2	CACNA1I	8911
uc003ayf.2	CACNA1I	8911
uc003ayh.1	GRAP2	9402
uc003ayi.1	GRAP2	9402
uc010gya.1	GRAP2	9402
uc003ayj.1	GRAP2	9402
uc003ayk.1	FAM83F	113828
uc003aym.1	TNRC6B	23112
uc003ayn.2	TNRC6B	23112
uc003ayo.2	TNRC6B	23112
uc003ayp.2	ADSL	158
uc003ays.2	ADSL	158
uc003ayq.2	ADSL	158
uc003ayr.2	ADSL	158
uc003ayt.2	ADSL	158
uc010gyb.1	ADSL	158
uc003ayu.1	SGSM3	27352
uc010gyd.1	SGSM3	27352
uc010gyc.1	SGSM3	27352
uc003ayz.1	MCHR1	2847
uc003aza.1	MCHR1	2847
uc003azh.1	XPNPEP3	63929
uc003azi.1	XPNPEP3	63929
uc010gyh.1	DKFZp434K0814	63929
uc003azf.1	DKFZp434K0814	63929
uc003azg.1	DKFZp434K0814	63929
uc003azk.1	RBX1	9978
uc003azl.2	EP300	2033
uc003azo.1	L3MBTL2	83746
uc003azn.1	L3MBTL2	83746
uc010gyi.1	L3MBTL2	83746
uc003azw.1	ZC3H7B	23264
uc003azv.1	KIAA1031	23264
uc010gyl.1	BC140093	23264
uc003azy.1	TEF	7008
uc003azx.1	TEF	7008
uc003bac.1	ACO2	50
uc003bad.1	ACO2	50
uc003bak.1	CSDC2	27254
uc003bao.1	XRCC6	2547
uc003bap.1	XRCC6	2547
uc003baq.1	XRCC6	2547
uc003bar.1	XRCC6	2547
uc003bas.1	XRCC6	2547
uc003bax.1	BC035403	79640
uc003baz.1	MEI1	150365
uc003bay.2	MEI1	150365
uc003bbb.1	MEI1	150365
uc003bbc.1	MEI1	150365
uc010gym.1	MEI1	150365
uc003bbd.1	MEI1	150365
uc003bbe.1	MEI1	150365
uc010gyn.1	MEI1	150365
uc003bbf.2	MEI1	150365
uc003bbg.2	MEI1	150365
uc010gyo.1	MEI1	150365
uc003bbq.2	BC040153	339674
uc003bba.1	bK250D10.8	339674
uc003bbh.1	CCDC134	79879
uc003bbi.1	SREBF2	6721
uc003bbj.1	DKFZp434N1610	6721
uc003bbk.1	SREBF2	6721
uc003bbr.2	SEPT3	55964
uc003bbs.2	SEPT3	55964
uc010gyr.1	SEPT3	55964
uc010gys.1	DKFZp761P16121	55964
uc003bbt.1	WBP2NL	164684
uc003bbu.1	WBP2NL	164684
uc003bbv.1	WBP2NL	164684
uc003bbz.1	FAM109B	150368
uc010gyt.1	FAM109B	150368
uc003bca.1	C22orf32	91689
uc003bcd.1	AK123630	n/a
uc003bcc.1	CR597807	n/a
uc003bcl.2	LOC388906	n/a
uc003bco.1	SERHL	94009
uc003bcr.1	SERHL2	253190
uc010gyy.1	SERHL2	253190
uc010gyz.1	SERHL2	253190
uc003bdk.1	BIK	638
uc003bdn.1	TSPO	706
uc003bdo.1	TSPO	706
uc003bdv.2	BC036874	n/a
uc003bdw.1	MPPED1	758
uc003bdx.1	CR607568	n/a
uc003bej.1	SAMM50	25813
uc003bei.1	PNPLA3	80339
uc010gzm.1	SAMM50	80339
uc003bek.1	SAMM50	25813
uc003bem.1	PARVB	29780
uc003ben.1	PARVB	29780
uc003beo.1	PARVB	29780
uc010gzn.1	PARVB	29780
uc003bep.1	PARVG	64098
uc003beq.1	PARVG	64098
uc003ber.1	PARVG	64098
uc010gzp.1	PARVG	64098
uc010gzr.1	PARVG	64098
uc010gzq.1	PARVG	64098
uc010gzo.1	PARVG	64098
uc003bev.1	LOC388910	388910
uc003bff.1	LOC553158	553158
uc003bfj.1	ARHGAP8	23779
uc003bey.1	PRR5	55615
uc003bew.1	PRR5	55615
uc003bfk.1	ARHGAP8	23779
uc003bex.1	PRR5	55615
uc003bez.1	PRR5	55615
uc003bfb.1	PRR5	55615
uc003bfd.1	ARHGAP8	553158
uc003bfc.1	ARHGAP8	553158
uc010gzt.1	PRR5	55615
uc003bfl.1	ARHGAP8	553158
uc010gzv.1	ARHGAP8	23779
uc003bfi.2	ARHGAP8	23779
uc010gzu.1	PRR5	55615
uc003bfe.1	ARHGAP8	55615
uc003bfa.1	PROTOR1	55615
uc003bfg.1	ARHGAP8	553158
uc003bfh.1	PRR5	55615
uc003bft.1	NUP50	10762
uc003bfr.1	NUP50	10762
uc003bfs.1	NUP50	10762
uc003bfy.1	UPK3A	7380
uc010gzy.1	UPK3A	7380
uc003bfz.2	FAM118A	55007
uc003bga.2	FAM118A	55007
uc003bgf.1	RIBC2	26150
uc003bgj.1	FBLN1	2192
uc003bgh.1	FBLN1	2192
uc003bgi.1	FBLN1	2192
uc003bgg.1	FBLN1	2192
uc010gzz.1	FBLN1	2192
uc003bgk.1	AK095988	2192
uc003bgm.1	ATXN10	25814
uc003bgn.1	ATXN10	25814
uc003bgt.2	AK023424	400931
uc003bgu.2	RP4-695O20__B.10	400931
uc003bgr.2	RP4-695O20__B.10	400931
uc003bgv.1	DD133721	400931
uc003bgw.1	PPARA	5465
uc003bgx.1	PPARA	5465
uc010hab.1	PPARA	5465
uc003bhb.1	PPARA	5465
uc010hac.1	PPARA	5465
uc003bha.2	PPARA	5465
uc003bgy.1	PPARA	5465
uc003bgz.1	PPARA	5465
uc003bhg.1	AK091355	n/a
uc003bhi.1	TTC38	55020
uc003bhk.1	GTSE1	51512
uc003bhm.1	GTSE1	51512
uc003bhl.1	GTSE1	51512
uc003bhn.1	GTSE1	51512
uc003bho.2	GTSE1	51512
uc003bhp.1	TRMU	55687
uc003bhq.1	MTU1	55687
uc003bhr.1	MTU1	55687
uc003bhs.1	dJ1163J1.4	55687
uc003bht.1	TRMU	55687
uc003bhu.1	MTU1	55687
uc003bhv.1	TRMU	55687
uc003bhx.1	GRAMD4	23151
uc010had.1	GRAMD4	23151
uc003bhy.1	GRAMD4	23151
uc003bib.1	TBC1D22A	25771
uc010haf.1	TBC1D22A	25771
uc003bic.1	TBC1D22A	25771
uc003bie.1	TBC1D22A	25771
uc003bif.1	TBC1D22A	25771
uc003bid.1	TBC1D22A	25771
uc010hag.1	TBC1D22A	25771
uc003bik.1	AK093107	n/a
uc003bij.2	BC039485	n/a
uc003bio.2	FAM19A5	25817
uc003bim.2	FAM19A5	25817
uc003bip.2	BC037788	n/a
uc003bix.2	ZBED4	9889
uc010hai.1	ZBED4	9889
uc003bja.1	CRELD2	79174
uc010hak.1	CRELD2	79174
uc010hal.1	CRELD2	79174
uc010haj.1	CRELD2	79174
uc010ham.1	CRELD2	79174
uc003biz.2	CRELD2	79174
uc003bjb.1	PIM3	415116
uc003bjc.1	pim-3	415116
uc003bjj.1	MOV10L1	54456
uc003bjk.2	MOV10L1	54456
uc010hao.1	MOV10L1	54456
uc003bjl.1	MOV10L1	54456
uc010han.1	MOV10L1	54456
uc003bjm.1	MOV10L1	54456
uc003bjn.2	PANX2	56666
uc003bjo.2	PANX2	56666
uc003bjp.2	PANX2	56666
uc003bjs.1	TRABD	80305
uc003bjq.1	TRABD	80305
uc003bju.1	TRABD	80305
uc003bjt.1	TRABD	80305
uc003bjv.1	TRABD	80305
uc003bjw.1	TRABD	80305
uc003bjr.1	TRABD	80305
uc003bjx.1	SELO	83642
uc010hap.1	dJ402G11.5	83642
uc003bjz.1	SELO	83642
uc003bjy.1	dJ402G11.5	83642
uc010haq.1	SELO	83642
uc003bkz.1	SAPS2	9701
uc003blb.1	SAPS2	9701
uc003bky.1	SAPS2	9701
uc003bla.1	SAPS2	9701
uc003blc.1	SAPS2	9701
uc003bld.1	SAPS2	9701
uc003blj.1	ADM2	79924
uc003bll.1	MIOX	55586
uc003blm.1	MIOX	55586
uc003bln.1	MIOX	55586
uc003blr.2	NCAPH2	29781
uc003blq.2	NCAPH2	29781
uc003bls.2	NCAPH2	29781
uc003blt.2	NCAPH2	29781
uc003blu.2	NCAPH2	29781
uc003blv.2	NCAPH2	29781
uc003blw.2	NCAPH2	29781
uc003blx.2	NCAPH2	29781
uc003bly.2	NCAPH2	29781
uc010hbb.1	NCAPH2	29781
uc003bmi.1	KLHDC7B	113730
uc003bmr.1	BC048192	n/a
uc003bmw.2	Em:U62317.15	100144603
uc003bmx.1	MAPK8IP2	23542
uc003bmy.1	MAPK8IP2	23542
uc003bne.1	SHANK3	85358
uc003bnf.1	SHANK3	85358
uc010hbg.1	SHANK3	85358
uc003bnh.2	ACR	49
uc010hbh.1	ACR	49
uc003bni.1	MGC70863	284942
uc003bns.1	MGC70863	284942
uc010hbk.1	MGC70863	284942
uc010hbj.1	MGC70863	284942
uc003bnq.1	MGC70863	284942
uc003bnr.1	MGC70863	284942
uc002zks.2	AK022914	n/a
uc002zkr.2	BC016035	n/a
uc010gqo.1	BC041856	n/a
uc002zkv.2	AK056135	n/a
uc002zku.2	BC017398	n/a
uc002zkw.1	DQ573684	n/a
uc002zkx.1	DQ583610	n/a
uc002zkz.1	DQ595048	n/a
uc002zla.1	DQ583164	n/a
uc002zlb.1	DQ582484	n/a
uc002zlc.1	DQ583164	n/a
uc002zld.1	DQ582484	n/a
uc002zle.1	DQ595048	n/a
uc002zli.1	A26C3	23784
uc002zlg.1	A26C2	23784
uc002zlh.1	A26C2	23784
uc010gqp.1	POTEG	23784
uc002zlj.1	A26C2	23784
uc002zlf.1	DQ589377	n/a
uc002zlm.1	OR11H1	81061
uc002zlp.1	CCT8L2	150160
uc002zlu.2	BC038197	n/a
uc002zlv.1	XKR3	150165
uc002zlw.1	GAB4	128954
uc010gqs.1	GAB2-like	128954
uc002zmb.1	CECR6	27439
uc002zma.1	CECR6	27439
uc002zmf.1	CECR5	27440
uc002zmh.1	CECR5	27440
uc002zme.1	CECR5	27440
uc002zmg.1	CECR5	27440
uc002zmd.1	CECR5	27440
uc002zmk.1	CECR1	51816
uc002zmj.1	CECR1	51816
uc010gqu.1	CECR1	51816
uc002zmr.1	ATP6V1E1	529
uc002zms.1	ATP6V1E1	529
uc002zmt.1	ATP6V1E1	529
uc002znd.1	BID	637
uc002zne.1	BID	637
uc002znc.1	BID	637
uc010gra.1	BID	637
uc010grb.1	BID	637
uc002znf.1	BID	637
uc010grc.1	BID	637
uc002zng.2	KIAA0819	57553
uc010gre.1	KIAA0819	57553
uc010grd.1	KIAA0819	57553
uc002znh.2	MICAL3	57553
uc002znk.1	MICAL3	57553
uc002znl.1	KIAA1364	57553
uc010grf.1	MICAL3	57553
uc002znj.1	MICAL3	57553
uc002znm.1	MICAL3	57553
uc002zns.2	Em:AC008101.5	n/a
uc002znz.1	AK129567	n/a
uc002zob.1	GGT2	2679
uc010gri.1	GGT2	2679
uc010grh.1	GGT2	2679
uc010grk.1	AX748067	n/a
uc010grl.1	PRODH	5625
uc002zol.2	PRODH	5625
uc002zoj.2	PRODH	5625
uc002zok.2	PRODH	5625
uc002zoq.1	DGCR2	9993
uc002zor.1	DGCR2	9993
uc002zos.1	L77561	25786
uc002zou.1	DGCR14	8220
uc002zot.1	DGCR14	8220
uc002zov.1	DGCR14	8220
uc002zox.1	GSC2	2928
uc002zoz.1	SLC25A1	6576
uc002zoy.1	SLC25A1	6576
uc002zpa.1	SLC25A1	6576
uc002zpb.1	CLTCL1	8218
uc002zpc.1	CLTCL1	8218
uc002zpd.1	CLTCL1	8218
uc002zpe.1	CLTCL1	8218
uc010grm.1	CLTCL1	8218
uc002zpf.1	HIRA	7290
uc002zpk.1	C22orf39	128977
uc010gro.1	HIRA	7290
uc010grn.1	HIRA	7290
uc010grp.1	HIRA	7290
uc002zpi.2	C22orf39	128977
uc002zpj.2	DQ581790	128977
uc002zpm.1	UFD1L	7353
uc002zpn.1	UFD1L	7353
uc002zpo.1	UFD1L	7353
uc002zpp.1	UFD1	7353
uc010grq.1	UFD1	7353
uc002zpq.1	U84523	n/a
uc002zpu.1	CLDN5	7122
uc010grr.1	CLDN5	7122
uc010grs.1	BC042984	150185
uc002zqf.1	GNB1L	54584
uc002zqh.1	C22orf29	79680
uc010gru.1	C22orf29	79680
uc002zqe.1	GNB1L	54584
uc002zqd.1	GNB1L	54584
uc002zqg.1	C22orf29	79680
uc002zqi.1	C22orf29	79680
uc010grt.1	KIAA1645	79680
uc002zqk.1	TXNRD2	10587
uc002zqr.1	TXNRD2	10587
uc002zqj.1	TRXR2A	10587
uc002zqm.1	TRXR2A	10587
uc002zqn.1	TRXR2A	10587
uc002zqo.1	TRXR2A	10587
uc002zql.1	TXNRD2	10587
uc002zqp.1	TRXR2A	10587
uc010grv.1	TXNRD2	10587
uc002zqs.2	DKFZp781E0833	10587
uc002zqq.1	TRXR2A	10587
uc002zqz.1	ARVCF	421
uc002zqy.1	ARVCF	421
uc002zra.1	ARVCF	421
uc002zrk.1	TRMT2A	27037
uc002zrl.1	TRMT2A	27037
uc002zrn.1	TRMT2A	27037
uc002zrm.1	HTF9C	27037
uc002zrs.1	AX747596	n/a
uc002zrv.1	RTN4R	65078
uc002zru.1	RTN4R	65078
uc002zrx.1	DGCR6L	85359
uc010gsb.1	DGCR6L	85359
uc010gsc.1	DGCR6L	85359
uc010gsd.1	GGT2	n/a
uc010gsf.1	LOC375133	728233
uc010gsi.1	LOC375133	728233
uc010gsg.1	LOC375133	728233
uc010gsh.1	LOC375133	728233
uc010gse.1	LOC375133	728233
uc002zsc.2	LOC375133	728233
uc010gsj.1	LOC375133	728233
uc010gsk.1	LOC375133	728233
uc010gsl.1	LOC375133	728233
uc002zsd.2	RIMBP3	85376
uc002zse.1	AK129567	n/a
uc002zsf.1	USP41	n/a
uc002zsj.1	SCARF2	91179
uc002zsk.1	SCARF2	91179
uc002zsl.1	KLHL22	84861
uc002zsm.1	KLHL22	84861
uc002zsv.2	BC035867	n/a
uc002zsz.2	PI4KA	5297
uc002zsy.2	PI4KA	5297
uc010gsq.1	PI4KA	5297
uc010gsp.1	PI4KA	5297
uc002ztr.1	THAP7	80764
uc002zts.1	THAP7	80764
uc002zty.2	MGC16703	113691
uc002ztx.2	MGC16703	113691
uc010gss.1	MGC16703	113691
uc002zud.1	SLC7A4	6545
uc002zue.1	SLC7A4	6545
uc002zuf.1	P2RX6P	440799
uc002zuj.2	DKFZp434K191	n/a
uc010gsv.1	DKFZp434K191	n/a
uc010gsw.1	POM121-like 1	n/a
uc010gsz.1	GGT2	n/a
uc010gsy.1	GGT2	n/a
uc002zum.2	GGT2	n/a
uc010gta.1	BC053652	n/a
uc002zun.1	DQ571494	n/a
uc002zuo.1	BCR	n/a
uc010gte.1	AK129567	n/a
uc002zuw.1	LOC375133	375133
uc002zuv.2	PI4KAP2	375133
uc010gth.1	PI4KAP2	375133
uc010gtg.1	PI4KAP2	375133
uc002zux.2	PI4KAP2	375133
uc002zuy.2	RIMBP3C	150221
uc002zvb.1	YDJC	150223
uc002zvc.1	YDJC	150223
uc002zvd.1	YDJC	150223
uc002zvl.1	YPEL1	29799
uc002zvm.1	YPEL1	29799
uc002zvn.1	MAPK1	5594
uc002zvo.1	MAPK1	5594
uc010gtk.1	MAPK1	5594
uc002zvp.1	PPM1F	9647
uc002zvq.2	PPM1F	9647
uc002zvs.1	TOP3B	8940
uc002zvt.2	TOP3B	8940
uc010gtl.1	TOP3B	8940
uc002zvr.2	TOP3b	8940
uc010gtm.1	TOP3b	8940
uc002zvu.2	AK131325	n/a
uc002zwc.1	ZNF280B	140883
uc010gtp.1	ZNF280B	140883
uc002zwe.1	ZNF280A	129025
uc010gtq.1	ZNF280A	129025
uc002zwg.1	PRAME	23532
uc002zwi.1	PRAME	23532
uc002zwh.1	PRAME	23532
uc002zwj.1	PRAME	23532
uc002zwk.1	PRAME	23532
uc002zwf.1	PRAME	23532
uc010gtr.1	PRAME	23532
uc002zwt.1	RTDR1	27156
uc010gtv.1	RTDR1	27156
uc002zxa.2	ZDHHC8P	150244
uc002zxb.2	ZDHHC8P	150244
uc002zwz.2	ZDHHC8P	150244
uc010gtz.1	LOC388882	n/a
uc002zxd.1	IGLL1	3543
uc002zxe.1	IGLL1	3543
uc002zxf.1	LOC51233	51233
uc002zxg.1	DQ586720	n/a
uc002zxj.2	F[lambda]8	91316
uc002zxk.2	F[lambda]8	91316
uc002zxm.2	F[lambda]8	91316
uc010gua.1	F[lambda]8	91316
uc002zxl.2	F[lambda]8	91316
uc002zxh.2	F[lambda]8	91316
uc002zxi.2	F[lambda]8	91316
uc010gub.1	BC063045	91316
uc002zxs.1	ZNF70	7621
uc010guc.1	ZNF70	7621
uc002zxr.1	AK126511	7621
uc002zxt.1	VPREB3	29802
uc002zxw.1	CHCHD10	400916
uc002zyh.1	DERL3	91319
uc002zyi.1	DERL3	91319
uc002zyk.2	DERL3	91319
uc002zyj.1	DERL3	91319
uc002zys.1	BC036909	n/a
uc002zyt.1	DQ591091	n/a
uc002zyu.1	DQ575315	n/a
uc002zyv.1	DQ597394	n/a
uc002zyw.2	GSTT2	2953
uc002zyx.2	GSTT2B	2953
uc002zza.2	DDT	1652
uc002zyz.2	DDT	1652
uc002zzd.1	GSTTP1	25774
uc010guf.1	GSTTP1	25774
uc002zze.2	GSTT1	2952
uc002zzf.2	GSTT1	2952
uc010gug.1	GSTT1	2952
uc002zzg.2	GSTT1	2952
uc010guh.1	GSTT1	2952
uc010gui.1	GSTT1	2952
uc002zzh.1	GSTTP2	653399
uc010guj.1	GSTTP2	653399
uc002zzp.2	GGT5	2687
uc002zzo.2	GGT5	2687
uc002zzr.2	GGT5	2687
uc002zzq.2	DKFZp566O011	2687
uc002zzt.1	DQ571461	n/a
uc010gum.1	FKSG68	n/a
uc002zzz.1	AX747284	n/a
uc003aaa.1	hCG_2045104	n/a
uc003aad.1	BC045098	n/a
uc003aah.1	C22orf13	83606
uc003aal.1	C22orf13	83606
uc003aak.2	C22orf13	83606
uc003aai.2	C22orf13	83606
uc003aaj.2	C22orf13	83606
uc003aaq.2	C22orf36	388886
uc003aap.2	C22orf36	388886
uc003aao.2	C22orf36	388886
uc003aaz.2	DKFZp434K191	646074
uc003aba.1	DQ597441	646074
uc003abb.1	DQ576392	646074
uc003abc.1	DQ585143	646074
uc003abd.1	PIWIL3	440822
uc010gut.1	PIWIL3	440822
uc003abk.1	TMEM211	255349
uc010guv.1	BC054862	n/a
uc003abq.1	BC040576	n/a
uc003abs.1	LRP5L	91355
uc010guw.1	LRP5L	91355
uc003acl.1	HPS4	89781
uc003aci.1	HPS4	89781
uc003acn.1	KIAA1667	89781
uc003acj.1	KIAA1667	89781
uc003ack.1	KIAA1667	89781
uc010gvd.1	HPS4	89781
uc003ach.1	KIAA1667	89781
uc003aco.1	HPS4	89781
uc003acs.1	TFIP11	24144
uc003act.1	TFIP11	24144
uc003acr.1	TFIP11	24144
uc003acq.1	TFIP11	24144
uc003acx.1	TPST2	8459
uc003acw.1	TPST2	8459
uc003acv.1	TPST2	8459
uc003acy.1	CRYBB1	1414
uc003ade.1	AK124820	n/a
uc003adg.2	BC036876	n/a
uc003adh.2	BC015159	n/a
uc003adj.1	MN1	4330
uc010gvg.1	MN1	4330
uc003adk.1	PITPNB	23760
uc003adl.1	PITPNB	23760
uc003adm.1	AX748308	n/a
uc003adp.2	TTC28	23331
uc003adt.1	CHEK2	11200
uc003adu.1	CHEK2	11200
uc003adv.1	CHEK2	11200
uc003adw.1	CHEK2	11200
uc003adx.1	CHEK2	11200
uc003ady.1	CHEK2	11200
uc003adr.1	Chk2	11200
uc003adz.1	Chk2	11200
uc010gvk.1	Chk2	11200
uc003ads.1	Chk2	11200
uc010gvh.1	CHEK2	11200
uc010gvi.1	CHEK2	11200
uc010gvj.1	Chk2	11200
uc010gvl.1	XBP1	7494
uc003aed.1	XBP1	7494
uc003aef.1	XBP1	7494
uc003aec.1	XBP1	7494
uc003aej.1	C22orf31	25770
uc003aeq.1	RHBDD3	25807
uc003aer.1	RHBDD3	25807
uc003aff.1	RASL10A	10633
uc003afg.1	RASL10A	10633
uc003afj.1	AP1B1	162
uc003afk.1	AP1B1	162
uc003afl.1	AP1B1	162
uc003afi.1	AP1B1	162
uc003afh.2	DKFZp686A01208	162
uc010gvn.1	SNORD125	100113380
uc003afm.1	RFPL1S	10740
uc003aft.1	THOC5	8563
uc003afr.1	THOC5	8563
uc003afu.1	THOC5	8563
uc003afs.1	THOC5	8563
uc010gvo.1	KIAA0983	8563
uc003afq.1	KIAA0983	8563
uc003afv.1	THOC5	8563
uc003afw.1	KIAA0983	8563
uc003afx.2	NIPSNAP1	8508
uc003agm.1	ZMAT5	55954
uc003agn.1	ZMAT5	55954
uc003ago.1	AK123261	55954
uc003agr.1	ASCC2	84164
uc003ags.1	DKFZp586O0223	84164
uc003agt.1	ASCC2	84164
uc003agz.1	LIF	3976
uc003ahb.1	OSM	5008
uc010gvt.1	TBC1D10A	83874
uc003ahd.1	LOC652968	652968
uc003ahk.2	TBC1D10A	83874
uc003ahg.1	TBC1D10A	652968
uc003ahh.1	TBC1D10A	652968
uc010gvq.1	TBC1D10A	652968
uc003ahi.1	TBC1D10A	652968
uc003ahf.1	TBC1D10A	652968
uc010gvu.1	TBC1D10A	83874
uc003ahj.2	TBC1D10A	83874
uc003ahc.1	LOC652968	652968
uc003ahe.1	LOC652968	652968
uc010gvr.1	LOC652968	652968
uc010gvs.1	LOC652968	652968
uc003ahl.1	SF3A1	10291
uc003aho.1	Em:AC004997.11	n/a
uc003ahp.1	RNF215	200312
uc003ahy.1	SEC14L3	266629
uc003ahz.1	SEC14L3	266629
uc003aia.1	SEC14L3	266629
uc003aib.1	SEC14L3	266629
uc003aic.1	SDC4P	376844
uc003aid.1	SEC14L4	284904
uc003aie.1	Em:AC004832.5	284904
uc003aif.1	SEC14L4	284904
uc003aii.1	GAL3ST1	9514
uc003aig.1	GAL3ST1	9514
uc010gvz.1	GAL3ST1	9514
uc003aih.1	GAL3ST1	9514
uc003aij.1	PES1	23481
uc003ain.1	PES1	23481
uc003aio.1	PES1	23481
uc003aik.1	PES1	23481
uc003ail.1	PES1	23481
uc003aim.1	PES1	23481
uc003aiw.1	DUSP18	150290
uc010gwb.1	DUSP18	150290
uc003aiu.2	DUSP18	150290
uc010gwa.1	LMWDSP20	150290
uc003aje.1	MORC2	22880
uc003ajq.1	SELM	140606
uc003aka.1	PLA2G3	50487
uc003akf.1	BC069815	n/a
uc003akm.1	PIK3IP1	113791
uc003akn.1	HGFL	113791
uc003ako.1	PIK3IP1	113791
uc003akl.1	HGFL	113791
uc003akp.1	PATZ1	23598
uc003akq.1	PATZ1	23598
uc003akr.1	PATZ1	23598
uc003aks.1	PATZ1	23598
uc003ala.1	EIF4ENIF1	56478
uc003akz.1	EIF4ENIF1	56478
uc003alb.1	EIF4ENIF1	56478
uc003akx.1	EIF4ENIF1	56478
uc003aky.1	EIF4ENIF1	56478
uc003akw.1	EIF4ENIF1	56478
uc003alc.1	EIF4ENIF1	56478
uc003alk.1	PISD	23761
uc003all.1	PISD	23761
uc003alm.2	PISD	23761
uc003aln.2	PISD	23761
uc003alo.1	C22orf30	253143
uc003alq.1	C22orf30	253143
uc003alp.2	C22orf30	253143
uc010gwj.1	C22orf30	253143
uc003aly.1	C22orf24	25775
uc003alx.1	C22orf24	25775
uc003amd.1	LOC150297	150297
uc003ame.2	RFPL2	10739
uc003amg.2	RFPL2	10739
uc003amh.2	RFPL2	10739
uc003amf.2	RFPL2	10739
uc003ami.1	SLC5A4	6527
uc003amk.1	RFPL3S	10737
uc003aml.1	RFPL3S	10737
uc003amm.2	C22orf28	51493
uc003amn.1	BPIL2	254240
uc010gwo.1	BPIL2	254240
uc003amo.2	BPIL2	254240
uc003amw.1	AK123891	n/a
uc003amx.1	SYN3	8224
uc003amy.1	SYN3	8224
uc003amz.1	SYN3	8224
uc003and.2	LARGE	9215
uc003ane.2	LARGE	9215
uc010gwp.1	LARGE	9215
uc010gwq.1	KIAA0609	9215
uc003aob.1	MB	4151
uc003aoa.1	MB	4151
uc003anz.1	MB	4151
uc010gwt.1	LOC284912	n/a
uc003aon.2	RBM9	23543
uc003aoo.2	RBM9	23543
uc003aol.2	RBM9	23543
uc003aoj.2	RBM9	23543
uc003aok.2	RBM9	23543
uc003aoh.2	RBM9	23543
uc010gwu.1	RBM9	23543
uc003aog.2	RBM9	23543
uc003aom.2	RBM9	23543
uc003aop.2	RBM9	23543
uc003aou.1	APOL3	80833
uc003aov.1	APOL3	80833
uc003aoq.1	APOL3	80833
uc003aor.1	APOL3	80833
uc003aos.1	APOL3	80833
uc003aot.1	APOL3	80833
uc010gwv.1	APOL3	80833
uc003aow.1	APOL4	80832
uc003aox.1	APOL4	80832
uc010gww.1	APOLIV	80832
uc003aoy.2	APOLIV	80832
uc003apa.1	APOL2	23780
uc003aoz.1	APOL2	23780
uc003apb.1	AX747758	n/a
uc003apg.1	MYH9	4627
uc003aph.1	MYH9	4627
uc003api.1	MYH9	4627
uc003apj.1	AX748195	n/a
uc003apk.1	TXN2	25828
uc003apl.1	TRX2	25828
uc003apo.2	FOXRED2	80020
uc003app.2	FOXRED2	80020
uc003apn.2	FOXRED2	80020
uc003apm.2	FOXRED2	80020
uc003apr.1	EIF3D	8664
uc003apq.1	EIF3D	8664
uc003aps.1	CACNG2	10369
uc003apu.1	RABL4	11020
uc003apv.1	RABL4	11020
uc003apw.1	RABL4	11020
uc010gwy.1	RABL4	11020
uc003apx.1	PVALB	5816
uc010gwz.1	PVALB	5816
uc003aqe.1	C22orf33	339669
uc003aqf.1	C22orf33	339669
uc003aqh.1	TST	7263
uc003aqg.1	TST	7263
uc003aqs.1	TMPRSS6	164656
uc003aqt.1	TMPRSS6	164656
uc003aqu.2	TMPRSS6	164656
uc003aqv.1	IL2RB	3560
uc003aqx.1	C1QTNF6	114904
uc003aqy.1	C1QTNF6	114904
uc003aqz.1	CTRP6	114904
uc003aqw.1	C1QTNF6	114904
uc003arb.1	SSTR3	6753
uc010gxd.1	SSTR3	6753
uc003ara.1	SSTR3	6753
uc003arc.1	RAC2	5880
uc003arg.1	AK097787	n/a
uc003arh.1	DQ581393	n/a
uc003ari.1	DQ571864	n/a
uc003arj.1	DQ595731	n/a
uc003ark.1	DQ581625	n/a
uc003arl.1	DQ584235	n/a
uc003arm.1	DQ573975	n/a
uc003arn.1	DQ579076	n/a
uc003aro.1	DQ584694	n/a
uc003arp.1	DQ572877	n/a
uc003arq.1	DQ580960	n/a
uc003arr.1	DQ573671	n/a
uc003ars.1	DQ599403	n/a
uc003art.1	DQ574964	n/a
uc003aru.1	DQ570280	n/a
uc003arv.1	DQ590895	n/a
uc003arw.1	DQ576685	n/a
uc003arx.1	DQ575042	n/a
uc003ary.1	DQ581304	n/a
uc003arz.1	DQ571088	n/a
uc003asa.1	DQ592963	n/a
uc003asb.1	DQ584960	n/a
uc003asc.1	DQ587429	n/a
uc003asd.1	DQ574091	n/a
uc003ase.1	DQ584932	n/a
uc003asf.1	DQ601807	n/a
uc003asg.1	DQ597697	n/a
uc003ash.1	DQ576223	n/a
uc003asi.1	DQ601317	n/a
uc003asj.1	DQ599289	n/a
uc003ask.1	DQ580969	n/a
uc003asl.1	DQ601762	n/a
uc003asm.1	DQ574242	n/a
uc003asn.1	DQ597635	n/a
uc003aso.1	DQ579677	n/a
uc003asp.1	DQ594390	n/a
