#hg38.kgXref.kgID	hg38.kgXref.geneSymbol	hg38.knownToLocusLink.value
uc001bnj.4	TRNP1	388610
uc031tuq.1	DQ586320	n/a
uc021ojs.1	DL490887	n/a
uc009vst.3	WDTC1	23038
uc001bno.4	WDTC1	23038
uc001bnp.1	WDTC1	23038
uc031tuu.1	DQ598327	n/a
uc021ojt.1	TMEM222	84065
uc001bns.4	TMEM222	84065
uc001bnt.4	TMEM222	84065
uc001bnr.4	TMEM222	84065
uc021oju.1	LOC644961	644961
uc001bnv.2	SYTL1	84958
uc001bnw.2	SYTL1	84958
uc009vsv.2	SYTL1	84958
uc001bnx.2	SYTL1	84958
uc001bod.4	GPR3	2827
uc031tuy.1	U02063	n/a
uc001bor.3	FAM76A	199870
uc001boq.3	FAM76A	199870
uc001bos.3	FAM76A	199870
uc001bot.3	FAM76A	199870
uc010ofm.2	FAM76A	199870
uc009vtb.3	FAM76A	199870
uc001bou.4	STX12	23673
uc001bov.2	PPP1R8	5511
uc001bow.2	PPP1R8	5511
uc001box.2	PPP1R8	5511
uc021ojy.1	PPP1R8	5511
uc001boy.1	SCARNA1	677774
uc031tvb.1	DQ588547	n/a
uc031tvc.1	DQ586451	n/a
uc031tvd.1	DQ571320	n/a
uc010ofo.3	THEMIS2	9473
uc010ofn.3	THEMIS2	9473
uc001bpc.5	THEMIS2	9473
uc001bpa.4	THEMIS2	9473
uc001boz.4	THEMIS2	9473
uc031tve.1	THEMIS2	9473
uc001bpg.3	SMPDL3B	27293
uc001bpf.3	SMPDL3B	27293
uc010ofq.2	SMPDL3B	27293
uc010ofr.2	SMPDL3B	27293
uc001bph.1	XKR8	55113
uc001bpp.3	ATPIF1	93974
uc001bpq.3	ATPIF1	93974
uc001bpr.3	ATPIF1	93974
uc021okb.1	JA611241	n/a
uc001bps.3	SESN2	83667
uc001bpt.4	MED18	54797
uc009vtg.3	MED18	54797
uc021okc.1	MED18	54797
uc001bpw.3	PHACTR4	65979
uc001bpy.3	PHACTR4	65979
uc001bpv.1	PHACTR4	65979
uc001bpx.3	PHACTR4	65979
uc001bpu.3	PHACTR4	65979
uc001bqb.2	RCC1	1104
uc001bqa.2	RCC1	1104
uc001bqc.2	RCC1	1104
uc001bqe.2	RCC1	1104
uc001bqf.2	RCC1	1104
uc001bqg.2	RCC1	1104
uc001bqd.3	SNHG3	8420
uc031tvj.1	SNORA73A	6080
uc031tvk.1	SNORA73B	6081
uc001bqh.5	TRNAU1AP	54952
uc001bqi.3	TRNAU1AP	54952
uc031tvl.1	TRNAU1AP	54952
uc031tvm.1	JC172092	n/a
uc001bqu.3	RAB42	115273
uc001bqv.3	RAB42	115273
uc021okd.2	RAB42	115273
uc009vtj.1	RNU11	26824
uc001bqz.3	GMEB1	10691
uc001bra.3	GMEB1	10691
uc001brb.3	GMEB1	10691
uc031tvn.1	U02063	n/a
uc021okf.1	YTHDF2	51441
uc001brc.3	YTHDF2	51441
uc010ofx.2	YTHDF2	51441
uc001bre.3	YTHDF2	51441
uc001brf.1	OPRD1	4985
uc001brm.2	EPB41	2035
uc001brg.2	EPB41	2035
uc001brh.2	EPB41	2035
uc001brj.2	EPB41	2035
uc001bri.2	EPB41	2035
uc001brk.3	EPB41	2035
uc001brl.2	EPB41	2035
uc009vtl.2	EPB41	2035
uc021okg.1	EPB41	2035
uc009vtm.2	EPB41	2035
uc009vtk.2	EPB41	2035
uc009vtn.2	EPB41	2035
uc031tvo.1	DQ596939	n/a
uc001bru.3	PTPRU	10076
uc009vtq.3	PTPRU	10076
uc009vtr.3	PTPRU	10076
uc001brw.3	PTPRU	10076
uc001brx.3	PTPRU	10076
uc031tvr.1	DQ571320	n/a
uc001bsb.1	MATN1-AS1	100129196
uc031tvt.1	JC172208	n/a
uc001bsq.2	ZCCHC17	51538
uc001bsr.2	ZCCHC17	51538
uc010ogf.2	ZCCHC17	51538
uc001bsp.2	ZCCHC17	51538
uc031tvv.1	ZCCHC17	51538
uc009vtv.2	ZCCHC17	51538
uc009vtu.2	ZCCHC17	51538
uc031tvw.1	ZCCHC17	51538
uc031tvx.1	ZCCHC17	51538
uc031tvu.1	ZCCHC17	51538
uc021okm.1	SERINC2	347735
uc001bsu.3	SERINC2	347735
uc010ogg.2	SERINC2	347735
uc001bst.3	SERINC2	347735
uc010ogh.2	SERINC2	347735
uc009vtw.1	SERINC2	347735
uc031tvy.1	LINC01225	149086
uc021okn.2	LINC01225	149086
uc001bsw.3	LINC01225	149086
uc001bsy.1	LINC01226	284551
uc031tvz.1	HM016163	n/a
uc001bta.3	TINAGL1	64129
uc010ogj.2	TINAGL1	64129
uc021oko.1	TINAGL1	64129
uc010ogk.1	TINAGL1	64129
uc010ogi.1	TINAGL1	64129
uc009vtx.2	HCRTR1	3061
uc001btc.4	HCRTR1	3061
uc010ogl.2	HCRTR1	3061
uc001btd.2	HCRTR1	3061
uc001buc.2	KHDRBS1	10657
uc001bub.4	KHDRBS1	10657
uc001bua.2	KHDRBS1	10657
uc010ogv.2	TMEM39B	55116
uc010ogu.1	TMEM39B	55116
uc001buf.4	TMEM39B	55116
uc010ogt.1	TMEM39B	55116
uc010ogw.2	TMEM39B	55116
uc031twd.1	MIR5585	100847018
uc001bug.3	KPNA6	23633
uc001buh.3	KPNA6	23633
uc010ogy.2	KPNA6	23633
uc010ogx.2	KPNA6	23633
uc001bui.3	TXLNA	200081
uc001buj.3	TXLNA	200081
uc001bul.1	CCDC28B	79140
uc021okt.1	CCDC28B	79140
uc001bum.2	IQCC	55721
uc009vua.2	IQCC	55721
uc010ogz.1	IQCC	55721
uc001bun.2	DCDC2B	149069
uc009vuc.3	EIF3I	8668
uc001bur.4	EIF3I	8668
uc001buw.3	FAM167B	84734
uc001bux.3	LCK	3932
uc001buy.3	LCK	3932
uc001buz.3	LCK	3932
uc001bva.3	LCK	3932
uc010ohc.1	LCK	3932
uc001bvb.1	HDAC1	3065
uc010ohf.1	HDAC1	3065
uc001bvc.1	HDAC1	3065
uc010ohd.1	HDAC1	3065
uc010ohe.1	HDAC1	3065
uc001bvf.3	TSSK3	81629
uc001bvn.3	ZBTB8A	653121
uc001bvl.4	ZBTB8B	728116
uc001bvk.3	ZBTB8B	653121
uc001bvm.3	ZBTB8A	653121
uc001bvr.3	RBBP4	5928
uc001bvs.3	RBBP4	5928
uc010ohk.2	RBBP4	5928
uc010ohj.2	RBBP4	5928
uc001bvv.2	KIAA1522	57648
uc001bvu.1	KIAA1522	57648
uc010ohn.1	KIAA1522	57648
uc010ohm.1	KIAA1522	57648
uc001bwc.4	S100PBP	64766
uc001bvz.4	S100PBP	64766
uc001bwd.4	S100PBP	64766
uc001bwb.2	S100PBP	64766
uc001bwh.3	HPCA	3208
uc001bwn.3	BC036308	n/a
uc031twj.1	U02063	n/a
uc031twk.1	DQ588547	n/a
uc031twl.1	DQ591044	n/a
uc001bwr.3	ADC	113451
uc001bws.3	ADC	113451
uc009vue.3	ADC	113451
uc001bwt.1	ADC	113451
uc009vug.3	ADC	113451
uc001bwu.3	ADC	113451
uc001bwy.1	ADC	113451
uc001bwz.1	ADC	113451
uc001bwv.3	ADC	113451
uc001bwx.1	ADC	113451
uc009vuf.1	ADC	113451
uc001bxc.1	ZNF362	149076
uc031twm.1	JC172214	n/a
uc001bxj.4	ZSCAN20	7579
uc009vui.3	ZSCAN20	7579
uc001bxk.2	ZSCAN20	7579
uc031twr.1	JC172250	n/a
uc031tws.1	DQ578736	n/a
uc001bxq.3	HMGB4	127540
uc001bxp.3	HMGB4	127540
uc001bxr.3	RP5-1007G16.1	402779
uc001bxs.5	C1orf94	84970
uc001bxt.3	C1orf94	84970
uc031twt.1	JC172208	n/a
uc031twv.1	DQ587130	n/a
uc031tww.1	DQ587361	n/a
uc001bxu.4	GJB5	2709
uc001bxv.1	GJB4	127534
uc001bxx.3	GJB3	2707
uc001bxy.3	GJB3	2707
uc001bxz.5	GJB3	n/a
uc001bya.3	GJA4	2701
uc009vul.3	GJA4	2701
uc009vum.1	GJA4	n/a
uc021olb.2	GJA4	n/a
uc001byn.4	ZMYM1	79830
uc001byo.4	ZMYM1	79830
uc001bym.4	ZMYM1	79830
uc010ohu.3	ZMYM1	79830
uc031txc.1	ZMYM1	79830
uc009vut.4	ZMYM1	79830
uc009vus.2	ZMYM1	79830
uc001byl.2	ZMYM1	79830
uc001byt.3	ZMYM4	9202
uc009vuu.3	ZMYM4	9202
uc009vuv.3	ZMYM4	9202
uc001byu.3	ZMYM4	9202
uc031plr.1	AF119915	n/a
uc001bza.3	NCDN	23154
uc001bzb.3	NCDN	23154
uc001bzc.3	NCDN	23154
uc010ohy.2	TFAP2E	339488
uc001bzj.2	AGO4	192670
uc001bzl.3	AGO1	26523
uc001bzk.3	AGO1	26523
uc009vuy.3	AGO1	26523
uc001bzm.1	AK025726	n/a
uc001bzp.3	AGO3	192669
uc001bzq.3	AGO3	192669
uc001bzn.1	AGO3	192669
uc001bzr.3	TEKT2	27285
uc001bzs.3	TEKT2	27285
uc001bzt.3	ADPRHL2	54936
uc001caa.4	MAP7D1	55700
uc001bzz.4	MAP7D1	55700
uc001cab.4	MAP7D1	55700
uc001cac.4	MAP7D1	55700
uc001cad.4	MAP7D1	55700
uc001cae.4	THRAP3	9967
uc001caf.4	THRAP3	9967
uc001cag.1	THRAP3	9967
uc010oia.1	SH3D21	79729
uc010oib.1	SH3D21	79729
uc010oic.1	SH3D21	79729
uc009vuz.1	SH3D21	79729
uc031txg.1	JC172214	n/a
uc031txh.1	DQ596066	n/a
uc031txj.1	DQ588911	n/a
uc021oll.1	MIR4255	100422898
uc031txk.1	JC172092	n/a
uc001cbb.4	ZC3H12A	80149
uc031txl.1	MIR6732	102465438
uc001cbc.1	ZC3H12A	80149
uc001cbj.3	DNALI1	7802
uc010oie.4	DNALI1	7802
uc001cbr.4	CDCA8	55143
uc001cbs.4	CDCA8	55143
uc010oih.1	CDCA8	55143
uc001cby.2	MANEAL	149175
uc001cbx.2	MANEAL	149175
uc001cbz.2	MANEAL	149175
uc001ccd.2	C1orf122	127687
uc010oii.1	C1orf122	127687
uc031txq.1	C1orf122	127687
uc031txr.1	DQ588911	n/a
uc031txs.1	DQ601422	n/a
uc001ccn.4	UTP11L	51118
uc009vvm.3	UTP11L	51118
uc010oil.2	UTP11L	51118
uc031txt.1	UTP11L	51118
uc021olo.1	MIR3659	100500801
uc031txv.1	DQ588547	n/a
uc031txw.1	DQ588911	n/a
uc001ccw.3	AKIRIN1	79647
uc010oip.2	AKIRIN1	79647
uc010oiq.2	AKIRIN1	79647
uc001ccx.3	NDUFS5	4725
uc001ccy.3	NDUFS5	4725
uc031txy.1	MACF1	23499
uc001cda.1	MACF1	23499
uc001cdc.2	MACF1	23499
uc031pmd.1	MACF1	23499
uc031pme.2	MACF1	23499
uc001cdb.1	MACF1	23499
uc009vvq.1	MACF1	23499
uc001cde.2	MACF1	23499
uc010oit.1	MACF1	23499
uc001cdg.3	MACF1	23499
uc001cdh.3	MACF1	23499
uc010oir.4	MACF1	23499
uc009vvt.1	KIAA0754	643314
uc001cdi.3	BMP8A	353500
uc031txz.1	DQ596939	n/a
uc010oiy.2	PPIE	10450
uc001cdv.3	PPIE	10450
uc001cdw.3	PPIE	10450
uc001cds.2	PPIE	10450
uc001cdt.2	PPIE	10450
uc001cdu.2	PPIE	10450
uc001cdx.2	PPIE	10450
uc001cev.4	MFSD2A	84879
uc001ceu.4	MFSD2A	84879
uc010ojb.2	MFSD2A	84879
uc010ojc.3	MFSD2A	84879
uc009vvy.4	MFSD2A	84879
uc001cew.1	BC069694	n/a
uc031tye.1	DQ588547	n/a
uc031tyf.1	DQ588911	n/a
uc001cfa.4	CAP1	10487
uc001cey.4	CAP1	10487
uc001cez.4	CAP1	10487
uc009vvz.3	CAP1	10487
uc010oje.2	CAP1	10487
uc010ojd.1	CAP1	10487
uc001cfc.4	RLF	6018
uc001cfd.4	RLF	6018
uc001cfe.2	TMCO2	127391
uc001cfg.4	ZMPSTE24	10269
uc001cfj.3	SMAP2	64744
uc010oji.2	SMAP2	64744
uc001cfk.3	SMAP2	64744
uc021oma.1	SMAP2	64744
uc010ojh.2	SMAP2	64744
uc010ojj.2	SMAP2	64744
uc001cfn.2	ZFP69B	65243
uc001cfl.2	ZFP69B	65243
uc001cfm.2	ZFP69B	65243
uc001cfo.3	ZFP69	339559
uc009vwb.3	ZFP69	339559
uc010ojk.2	ZFP69	339559
uc001cfp.3	EXO5	64789
uc001cfq.3	EXO5	64789
uc001cfr.3	EXO5	64789
uc001cft.2	ZNF684	127396
uc031tyi.1	DQ596939	n/a
uc031tyj.1	DQ600852	n/a
uc001cgc.4	NFYC	4802
uc001cfx.5	NFYC	4802
uc009vwd.4	NFYC	4802
uc001cfz.4	NFYC	4802
uc010ojn.3	NFYC	4802
uc001cfy.5	NFYC	4802
uc001cge.4	NFYC	4802
uc001cgb.4	NFYC	4802
uc010ojm.1	NFYC	4802
uc001cgf.2	MIR30E	407034
uc001cgg.3	MIR30C1	407031
uc001cgh.2	KCNQ4	9132
uc001cgi.2	KCNQ4	9132
uc001cgk.4	CTPS1	1503
uc001cgl.4	CTPS1	1503
uc010ojo.2	CTPS1	1503
uc010ojq.2	CTPS1	1503
uc010ojp.1	CTPS1	1503
uc021omd.1	SLFNL1-AS1	100507178
uc031tyn.1	JC172329	n/a
uc001chc.1	GUCA2B	2981
uc031tyo.1	L13714	n/a
uc001chi.2	RIMKLA	284716
uc009vwk.1	CCDC30	728621
uc031tyq.1	PPCS	79717
uc031tyr.1	PPCS	79717
uc001chk.4	PPCS	79717
uc001chl.4	PPCS	79717
uc031tys.1	PPCS	79717
uc031tyt.1	PPCS	79717
uc031tyv.1	PPCS	79717
uc031tyu.1	PPCS	79717
uc001chm.2	CCDC30	728621
uc001chn.2	CCDC30	728621
uc010oju.1	CCDC30	728621
uc001chp.3	CCDC30	728621
uc001chq.3	PPIH	10465
uc009vwl.2	PPIH	10465
uc021omf.1	PPIH	10465
uc001chr.3	AF086102	n/a
uc001chs.3	YBX1	4904
uc021omg.1	LOC100129924	100129924
uc001cia.4	C1orf50	79078
uc001cic.1	ERMAP	114625
uc001cie.1	ERMAP	114625
uc001cid.1	ERMAP	114625
uc001cif.1	ERMAP	114625
uc010ojw.1	ERMAP	114625
uc021omh.1	ZNF691	51058
uc001cig.3	ZNF691	51058
uc009vwm.3	ZNF691	51058
uc001cih.3	ZNF691	51058
uc001cij.2	LOC339539	339539
uc001cil.3	SLC2A1-AS1	440584
uc031tyx.1	DQ571358	n/a
uc009vwn.1	AK309744	n/a
uc009vwo.3	FAM183A	440585
uc021omk.1	WDR65	149465
uc001ciq.2	WDR65	149465
uc001cip.2	WDR65	149465
uc010ojz.2	WDR65	149465
uc021oml.1	TMEM125	128218
uc001cir.3	TMEM125	128218
uc010oke.2	TIE1	7075
uc001ciu.3	TIE1	7075
uc009vwq.3	TIE1	7075
uc010okg.2	TIE1	7075
uc010okd.2	TIE1	7075
uc010okf.1	TIE1	7075
uc010okc.2	TIE1	7075
uc010okb.2	TIE1	7075
uc021omo.1	TIE1	7075
uc010oka.2	TIE1	7075
uc001ciw.3	MPL	4352
uc009vwr.3	MPL	4352
uc001civ.3	MPL	4352
uc001cix.3	CDC20	991
uc001ciy.3	CDC20	991
uc001cjk.3	SZT2	23334
uc009vws.1	SZT2	23334
uc001cjl.2	SZT2	23334
uc001cjh.3	SZT2	23334
uc001cji.1	SZT2	23334
uc031tyz.1	MIR6735	102465440
uc031tza.1	DQ601422	n/a
uc001cjr.3	PTPRF	5792
uc001cjs.3	PTPRF	5792
uc001cju.3	PTPRF	5792
uc009vwt.3	PTPRF	5792
uc001cjv.3	PTPRF	5792
uc001cjw.3	PTPRF	5792
uc001cjq.4	PTPRF	5792
uc001cjt.4	PTPRF	5792
uc001cjx.3	KDM4A	9682
uc010oki.2	KDM4A	9682
uc001cjz.4	ST3GAL3	6487
uc001ckb.4	ST3GAL3	6487
uc001ckc.4	ST3GAL3	6487
uc009vwv.4	ST3GAL3	6487
uc001ckj.4	ST3GAL3	6487
uc001ckd.4	ST3GAL3	6487
uc001cke.4	ST3GAL3	6487
uc009vww.4	ST3GAL3	6487
uc001ckf.4	ST3GAL3	6487
uc001ckk.4	ST3GAL3	6487
uc001ckm.4	ST3GAL3	6487
uc009vwy.4	ST3GAL3	6487
uc009vwx.4	ST3GAL3	6487
uc001ckg.4	ST3GAL3	6487
uc009vwz.4	ST3GAL3	6487
uc001ckp.4	ST3GAL3	6487
uc001ckn.4	ST3GAL3	6487
uc001cko.4	ST3GAL3	6487
uc001ckh.4	ST3GAL3	6487
uc009vxa.4	ST3GAL3	6487
uc001ckq.4	ST3GAL3	6487
uc001cki.4	ST3GAL3	6487
uc001ckr.4	ST3GAL3	6487
uc001cka.4	ST3GAL3	6487
uc009vxb.4	ST3GAL3	6487
uc010okj.2	ST3GAL3	6487
uc001ckl.4	ST3GAL3	6487
uc009vwu.1	ST3GAL3	6487
uc031tzb.1	MIR6079	102464830
uc001cks.3	ARTN	9048
uc001ckv.3	ARTN	9048
uc001ckt.3	ARTN	9048
uc001cku.3	ARTN	9048
uc001ckw.3	ARTN	9048
uc001ckx.3	IPO13	9670
uc001cky.3	IPO13	9670
uc001ckz.3	DPH2	1802
uc001cla.3	DPH2	1802
uc010okk.2	DPH2	1802
uc001clb.3	DPH2	1802
uc001cld.3	ATP6V0B	533
uc001cle.3	ATP6V0B	533
uc001clf.3	ATP6V0B	533
uc001clg.3	B4GALT2	8704
uc001cli.3	B4GALT2	8704
uc010okl.2	B4GALT2	8704
uc001clh.3	B4GALT2	8704
uc001clj.3	CCDC24	149473
uc009vxc.3	CCDC24	149473
uc001clp.3	KLF17	128209
uc009vxf.1	KLF17	128209
uc031tzc.1	BC031250	n/a
uc001clq.1	DMAP1	55929
uc001clr.1	DMAP1	55929
uc001cls.1	DMAP1	55929
uc010oku.1	DMAP1	55929
uc010okt.1	DMAP1	55929
uc010okq.1	DMAP1	55929
uc010okr.1	DMAP1	55929
uc010oks.1	DMAP1	55929
uc001clv.1	RNF220	55182
uc001clw.1	RNF220	55182
uc010oky.1	RNF220	55182
uc001clx.2	RNF220	55182
uc010okz.2	RNF220	55182
uc001cma.1	RNF220	55182
uc010okx.1	RNF220	55182
uc021omt.1	RNF220	n/a
uc031pmh.1	MIR5584	100847089
uc001cmf.2	C1orf228	339541
uc001cmg.4	KIF2C	11004
uc010olb.2	KIF2C	11004
uc001cmh.4	KIF2C	11004
uc010olc.2	KIF2C	11004
uc001cmi.3	RPS8	6202
uc001cmj.1	SNORD55	26811
uc001cmk.1	SNORD46	94161
uc009vxi.3	SNORD38A	94162
uc001cml.3	SNORD38B	94163
uc001cmn.3	PLK3	1263
uc010ole.1	BTBD19	149478
uc010old.1	BTBD19	149478
uc001cnb.2	UROD	7389
uc001cna.2	UROD	7389
uc010olj.1	UROD	7389
uc010oli.2	UROD	7389
uc031tzj.1	DQ588546	n/a
uc010olk.2	LINC01144	400752
uc001cne.3	HPDL	84842
uc009vxq.3	TOE1	114034
uc001cnr.4	TOE1	114034
uc010olm.2	TOE1	114034
uc010oln.1	TOE1	114034
uc009vxv.3	MMACHC	25974
uc031tzl.1	MMACHC	25974
uc021omx.1	AKR1A1	10327
uc021omy.1	AKR1A1	10327
uc001cod.3	AKR1A1	10327
uc001coe.3	AKR1A1	10327
uc001cof.5	AKR1A1	10327
uc031tzm.1	AKR1A1	10327
uc001coi.2	NASP	4678
uc001coj.2	NASP	4678
uc010olr.2	NASP	4678
uc021omz.1	NASP	4678
uc001col.2	NASP	4678
uc010olq.2	NASP	4678
uc001cok.3	NASP	4678
uc001cor.1	TMEM69	51249
uc001cov.3	MAST2	23139
uc001cow.3	MAST2	23139
uc001cpa.3	MAST2	23139
uc001coy.1	MAST2	23139
uc001coz.1	MAST2	23139
uc009vya.3	MAST2	23139
uc001cox.1	MAST2	23139
uc001cpd.3	TSPAN1	10103
uc010oma.2	LURAP1	541468
uc031tzo.1	DQ588547	n/a
uc009vye.2	RAD54L	8438
uc001cpl.2	RAD54L	8438
uc001cpp.3	UQCRH	7388
uc001cpq.3	UQCRH	7388
uc010omc.2	NSUN4	387338
uc001cpr.2	NSUN4	387338
uc009vyg.2	NSUN4	387338
uc031pml.1	NSUN4	387338
uc009vyf.2	NSUN4	387338
uc031pmk.1	NSUN4	387338
uc001cpt.2	NSUN4	387338
uc001cps.2	NSUN4	387338
uc001cpu.2	FAAH	2166
uc001cpv.2	FAAH	2166
uc021ona.1	LOC729041	729041
uc001cpx.3	DMBX1	127343
uc001cpw.3	DMBX1	127343
uc021onb.1	MKNK1-AS1	100507423
uc001cqj.3	TEX38	374973
uc010omi.2	TEX38	374973
uc021ond.1	EFCAB14-AS1	100130197
uc021one.1	EFCAB14-AS1	100130197
uc031tzp.1	DQ596939	n/a
uc031tzq.1	DQ596939	n/a
uc001cqn.4	CYP4B1	1580
uc001cqm.4	CYP4B1	1580
uc009vym.3	CYP4B1	1580
uc010omk.2	CYP4B1	1580
uc009vyl.1	CYP4B1	1580
uc010oml.1	CYP4B1	1580
uc001cqt.3	CYP4X1	260293
uc001cqs.3	CYP4X1	260293
uc001cqr.3	CYP4X1	260293
uc001cqu.1	CYP4Z1	199974
uc001cqv.1	CYP4A22	284541
uc009vyo.3	CYP4A22	284541
uc009vyp.3	CYP4A22	284541
uc031pmn.1	LINC00853	100874253
uc001cri.3	CMPK1	51727
uc010omq.2	CMPK1	51727
uc010omp.2	CMPK1	51727
uc001crh.2	CMPK1	51727
uc001crk.3	FOXE3	2301
uc001crm.3	FOXD2	2306
uc031tzs.1	DQ588547	n/a
uc031tzt.1	DQ601422	n/a
uc001crn.2	SLC5A9	200010
uc001cro.2	SLC5A9	200010
uc010omt.1	SLC5A9	200010
uc001crp.2	SLC5A9	200010
uc010omu.1	SLC5A9	200010
uc010oms.1	SLC5A9	200010
uc009vyt.1	SLC5A9	200010
uc031tzw.1	DQ571824	n/a
uc031uaa.1	L13714	n/a
uc001csb.2	ELAVL4	1996
uc001csc.3	ELAVL4	1996
uc001csa.3	ELAVL4	1996
uc001cry.3	ELAVL4	1996
uc001crz.3	ELAVL4	1996
uc009vyu.3	ELAVL4	1996
uc010omz.2	ELAVL4	1996
uc031uac.1	DQ587130	n/a
uc031uae.1	JC172329	n/a
uc001csf.3	CDKN2C	1031
uc001csg.3	CDKN2C	1031
uc031uaf.1	MIR4421	100616189
uc031uag.1	MIR6500	102466656
uc001csh.3	C1orf185	284546
uc001csi.4	RNF11	26994
uc001cst.4	OSBPL9	114883
uc009vza.3	OSBPL9	114883
uc001csu.3	OSBPL9	114883
uc001csv.3	OSBPL9	114883
uc001csw.3	OSBPL9	114883
uc001cta.3	OSBPL9	114883
uc001csy.3	OSBPL9	114883
uc001csz.3	OSBPL9	114883
uc001css.5	OSBPL9	114883
uc001ctb.3	OSBPL9	114883
uc031uak.1	DQ598327	n/a
uc031uan.1	DQ600853	n/a
uc031uao.1	JA611241	n/a
uc001ctk.3	BTF3L4	91408
uc010onh.2	BTF3L4	91408
uc001ctl.3	BTF3L4	91408
uc001cto.4	ZFYVE9	9372
uc001ctp.4	ZFYVE9	9372
uc001ctn.4	ZFYVE9	9372
uc031uaq.1	DQ601422	n/a
uc001ctv.4	PRPF38A	84950
uc001ctw.4	PRPF38A	84950
uc001cue.3	GPX7	2882
uc001cuf.3	FAM159A	348378
uc001cuh.3	FAM159A	348378
uc001cug.1	FAM159A	348378
uc001cuj.3	ZYG11B	79699
uc009vzg.3	ZYG11B	79699
uc010onj.2	ZYG11B	79699
uc009vzh.3	ZYG11B	79699
uc001cuk.2	ZYG11A	440590
uc001cul.2	ZYG11A	440590
uc001cur.2	SCP2	6342
uc010ono.2	SCP2	6342
uc010onp.2	SCP2	6342
uc009vzi.2	SCP2	6342
uc001cuq.2	SCP2	6342
uc001cut.2	SCP2	6342
uc001cuu.2	SCP2	6342
uc001cus.3	SCP2	6342
uc010onq.1	SCP2	6342
uc031uau.1	MIR1273F	100616156
uc031uav.1	MIR5095	100616458
uc031uaw.1	MIR1273G	100616145
uc031uax.1	JB620700	n/a
uc001cuw.3	PODN	127435
uc010onr.2	PODN	127435
uc001cuv.3	PODN	127435
uc010ons.2	PODN	127435
uc001cva.1	AX748428	n/a
uc001cvb.4	CPT2	1376
uc001cvg.3	RP5-1024G6.5	100507564
uc001cvn.1	AK097571	n/a
uc001cvq.1	DMRTB1	63948
uc021onp.1	DIO1	1733
uc021onq.1	DIO1	1733
uc001cwb.3	DIO1	1733
uc021onr.1	DIO1	1733
uc001cwd.5	DIO1	1733
uc001cwf.3	DIO1	1733
uc001cwe.3	DIO1	1733
uc001cwg.3	DIO1	1733
uc009vzl.3	DIO1	1733
uc001cwk.2	LRRC42	115353
uc001cwj.2	LRRC42	115353
uc031ubb.1	DQ601032	n/a
uc001cwt.1	TCEANC2	127428
uc001cwu.1	TCEANC2	127428
uc031ubd.1	JC172208	n/a
uc021ons.1	MIR4781	100616315
uc001cxa.4	MRPL37	51253
uc009vzp.3	MRPL37	51253
uc031ube.1	DQ588547	n/a
uc031ubf.1	SSBP3-AS1	619518
uc001cxm.2	ACOT11	26027
uc001cxl.2	ACOT11	26027
uc001cxj.2	ACOT11	26027
uc001cxk.3	ACOT11	26027
uc001cxq.3	MROH7-TTC4	100527960
uc001cxs.2	MROH7	374977
uc010ooe.1	MROH7	374977
uc001cxx.4	TTC4	7268
uc010oof.1	MROH7	374977
uc001cxt.1	MROH7	374977
uc001cxr.1	MROH7	374977
uc010ood.1	MROH7	374977
uc009vzq.1	MROH7	374977
uc010ooc.1	MROH7	374977
uc010oog.1	MROH7	374977
uc010ooh.1	MROH7	374977
uc001cxv.3	TTC4	7268
uc009vzr.1	MROH7	374977
uc001cxu.3	MROH7	374977
uc001cxo.2	MROH7	374977
uc001cya.4	C1orf177	163747
uc001cyb.4	C1orf177	163747
uc021onu.1	HP08874	n/a
uc001cyd.3	TMEM61	199964
uc001cye.3	BSND	7809
uc001cyf.2	PCSK9	255738
uc010oom.2	PCSK9	255738
uc010ool.2	PCSK9	255738
uc021onx.1	LOC100507634	100507634
uc021ony.1	MIR4422	100616272
uc001cyi.1	AK127270	n/a
uc001cyk.4	PRKAA2	5563
uc031pmr.1	PRKAA2	5563
uc031pms.1	PRKAA2	5563
uc031ubo.1	L13714	n/a
uc001cyo.2	C8A	731
uc031ubp.1	DQ596939	n/a
uc031ubq.1	JC172250	n/a
uc031ubr.1	DQ587361	n/a
uc001cyv.2	DAB1-AS1	101926890
uc001cyu.1	DAB1-AS1	101926890
uc031ubs.1	DAB1-AS1	101926890
uc031ubt.1	DAB1-AS1	101926890
uc001czf.2	LINC01135	100131060
uc010oop.1	LINC01135	100131060
uc031ubz.1	LINC01135	100131060
uc031uca.1	JC172092	n/a
uc009wac.4	FGGY	55277
uc001czi.5	FGGY	55277
uc001czh.2	FGGY	55277
uc001czl.5	FGGY	55277
uc001czm.6	FGGY	55277
uc001czg.2	FGGY	55277
uc001czn.3	BC042048	101926944
uc001czo.3	HOOK1	51361
uc009wad.3	HOOK1	51361
uc010oor.2	HOOK1	51361
uc001czp.3	HOOK1	51361
uc031uce.1	DQ596939	n/a
uc031uch.1	U02063	n/a
uc010oos.2	NFIA	4774
uc001czw.3	NFIA	4774
uc001czy.3	NFIA	4774
uc001czv.3	NFIA	4774
uc001czx.3	NFIA	4774
uc009wae.3	NFIA	4774
uc031uck.1	JC172329	n/a
uc031ucl.1	U02063	n/a
uc031ucm.1	JC172208	n/a
uc031pmt.1	MGC34796	414927
uc001dab.3	INADL	10207
uc009waf.1	INADL	10207
uc001daa.2	INADL	10207
uc001dad.3	INADL	10207
uc001dac.3	INADL	10207
