ucsc_gene	entrez_gene
uc003eux.4	545
uc003euz.3	5357
uc003evc.3	7220
uc003evd.3	26577
uc003evg.3	344838
uc003evh.1	23350
uc003evm.3	9435
uc003evn.3	285195
uc003evo.3	205428
uc003evr.1	5352
uc003evt.4	57088
uc003evw.2	57047
uc003evx.4	5359
uc003ewe.3	7545
uc003ewh.3	185
uc003ewl.3	1360
uc003ewm.3	1359
uc003ewn.3	2992
uc003ewr.1	6596
uc003ewu.1	84343
uc003ewy.4	1356
uc003exb.1	4071
uc003exd.2	7104
uc003exj.2	51122
uc003exl.3	389161
uc003exp.4	11342
uc003ext.1	5217
uc003exv.3	9819
uc003exy.3	27230
uc003eya.3	83939
uc003eyg.3	131831
uc003eyi.3	6478
uc003eyk.1	7401
uc003eyp.3	116931
uc003eyq.4	29909
uc003eys.1	9934
uc003eyt.2	53836
uc003eyv.2	53829
uc003eyw.1	64805
uc003ezc.3	344752
uc003eze.3	13
uc003ezf.2	56670
uc003ezq.3	5028
uc003ezr.3	5912
uc003ezy.4	170506
uc003faa.3	344758
uc003fad.1	4311
uc003fal.1	285315
uc003fao.2	9197
uc003faq.3	8833
uc003far.2	7881
uc003fau.3	6747
uc003fbf.3	57018
uc003fbk.2	79674
uc003fbl.4	5806
uc003fbr.3	6474
uc003fbt.3	51319
uc003fcb.3	4291
uc003fce.3	85476
uc003fch.3	56925
uc003fci.3	5918
uc003fcl.2	64747
uc003fcq.2	100505385
uc003fcx.3	3592
uc003fdh.3	10051
uc003fdm.3	286827
uc003fdn.3	3840
uc003fdq.3	80117
uc003fdr.3	151742
uc003fdv.3	8706
uc003feb.1	51068
uc003fee.3	165679
uc003fei.3	6476
uc003fek.3	22865
uc003fem.4	590
uc003fet.1	5276
uc003fev.1	151790
uc003fez.3	11235
uc003ffa.4	5274
uc003ffe.2	27333
uc003ffh.4	93556
uc003ffs.2	84517
uc003ffy.3	151827
uc003fgb.3	344657
uc003fgc.1	79782
uc003fgd.3	344658
uc003fgh.3	7095
uc003fgi.3	26996
uc003fgl.2	80012
uc003fgs.2	5584
uc003fgw.3	6498
uc003fgx.3	5010
uc003fgz.2	57709
uc003fhc.4	200916
uc003fhd.3	56648
uc003fhe.1	6514
uc003fhh.2	23043
uc003fhs.3	5337
uc003fhw.2	389177
uc003fhy.3	64778
uc003fib.2	2693
uc003fid.3	8743
uc003fik.1	1894
uc003fin.4	83893
uc003fio.1	22871
uc003fit.3	254827
uc003fix.4	79718
uc003fjd.3	10242
uc003fjg.3	64393
uc003fjk.3	5290
uc003fjp.1	27094
uc003fjr.1	51193
uc003fjs.3	55669
uc003fjv.4	59345
uc003fjw.3	86
uc003fjz.3	57129
uc003fkc.3	4711
uc003fkh.3	8975
uc003fki.1	51555
uc003fkk.3	151613
uc003fkq.3	8087
uc003fkt.3	131118
uc003fkx.3	6657
uc003flb.3	23200
uc003fld.1	54165
uc003fle.3	56922
uc003flh.4	27074
uc003fli.1	23101
uc003flk.3	84002
uc003flr.3	89857
uc003flv.3	54800
uc003fly.2	55689
uc003fmc.2	79929
uc003fmd.3	55486
uc003fmg.3	10057
uc003fmk.3	170572
uc003fmm.3	285242
uc003fmp.3	8893
uc003fms.3	1857
uc003fmw.3	1173
uc003fmz.2	55324
uc003fne.2	10195
uc003fni.4	9718
uc003fnj.1	94032
uc003fnn.1	5708
uc003foe.3	131408
uc003foi.3	1181
uc003fok.2	5437
uc003fol.1	7066
uc003fov.3	8646
uc003foz.3	2049
uc003fpa.3	64110
uc003fpb.1	23355
uc003fpd.3	285382
uc003fpf.3	1962
uc003fpi.3	9175
uc003fpj.2	90407
uc003fpm.3	200879
uc003fpn.3	59343
uc003fpo.3	10644
uc003fpv.3	6434
uc003fpz.3	2119
uc003fqa.3	1608
uc003fqe.3	1427
uc003fqg.3	55171
uc003fqi.3	51726
uc003fqk.4	197
uc003fqn.3	26998
uc003fqq.3	3273
uc003fqz.3	5984
uc003fra.3	9370
uc003frd.3	6480
uc003frg.3	132112
uc003fri.3	5648
uc003frm.3	64108
uc003frn.3	6750
uc003fro.1	344892
uc003frq.2	604
uc003frs.2	4026
uc003frw.2	285386
uc003fry.2	8626
uc003fsh.3	9076
uc003fsi.3	10686
uc003fsj.2	131920
uc003fsq.3	3556
uc003fsu.3	257313
uc003fsv.3	152137
uc003fsx.3	2257
uc003fta.3	57110
uc003ftd.3	84239
uc003ftg.3	4976
uc003ftq.2	3280
uc003fts.3	1370
uc003ftu.3	131578
uc003ftv.1	2814
uc003fty.4	79572
uc003fui.3	55341
uc003fuj.3	131583
uc003fum.4	152002
uc003fun.4	23527
uc003fup.3	5504
uc003fur.2	347
uc003fvt.1	10188
uc003fwa.4	7037
uc003fwc.3	131540
uc003fwd.3	200931
uc003fwg.3	5130
uc003fwi.3	255758
uc003fwm.4	26043
uc003fwq.3	165918
uc003fws.3	255798
uc003fwt.3	348793
uc003fwv.3	375387
uc003fwy.4	5062
uc003fwz.4	205564
uc003fxd.1	22916
uc003fxg.3	152217
uc003fxh.3	80235
uc003fxk.4	4241
uc003fxn.4	1739
uc003fxs.3	622
uc003fyc.2	9711
uc003fyi.2	84248
uc003fyj.1	84859
uc003fyo.3	84223
uc003fyr.3	6165
uc003gak.4	54872
uc003gap.3	5158
uc003gas.3	521
uc003gav.3	4636
uc003gax.3	84179
uc003gbe.3	10336
uc003gbi.3	10815
uc003gbm.4	2580
uc003gbq.3	84286
uc003gbw.3	1609
uc003gby.3	3425
uc003gcc.3	10861
uc003gcg.3	53834
uc003gco.4	10417
uc003gcv.1	1487
uc003gda.3	10296
uc003gde.4	57654
uc003gdi.1	7884
uc003gdn.3	92305
uc003gdo.3	10460
uc003gdu.2	2261
uc003gdv.3	3954
uc003gdz.4	7468
uc003gem.3	7469
uc003geq.2	339983
uc003ger.2	353497
uc003ges.1	79441
uc003geu.1	10608
uc003gex.2	57732
uc003gfb.3	6047
uc003gfg.2	79155
uc003gfj.4	6452
uc003gfq.3	118
uc003gfz.3	10227
uc003ggj.1	8602
uc003ggn.1	2868
uc003ggs.3	345222
uc003ggw.3	6002
uc003ghc.3	3083
uc003ghd.3	285489
uc003ghf.3	285489
uc003ghh.4	4043
uc003ghm.3	152
uc003ghp.1	133060
uc003ghq.1	85013
uc003ght.3	55646
uc003ghu.3	166793
uc003gia.3	27065
uc003gic.3	53407
uc003gif.3	4487
uc003gig.3	54360
uc003gih.1	55351
uc003gij.3	132884
uc003gil.1	2121
uc003gis.3	1400
uc003gix.3	7466
uc003gjf.1	23324
uc003gjh.1	93621
uc003gjl.3	6286
uc003gjo.3	114932
uc003gjp.1	55330
uc003gjq.4	9778
uc003gjs.4	57533
uc003gjv.2	257236
uc003gjw.4	93624
uc003gjy.1	80273
uc003gkb.4	57537
uc003gkj.4	84448
uc003gkv.4	54436
uc003gla.3	94031
uc003glc.4	8310
uc003glg.2	152992
uc003glm.3	8532
uc003gmb.4	1816
uc003gmc.3	56606
uc003gmn.3	85460
uc003gmo.4	116449
uc003gmq.3	9957
uc003gmu.2	9364
uc003gmx.2	579
uc003gmz.1	259282
uc003gnk.2	132864
uc003gnp.3	114905
uc003goc.2	26234
uc003gof.4	285550
uc003goh.4	683
uc003gol.1	952
uc003gom.3	9982
uc003goo.2	8842
uc003goz.3	9079
uc003gpd.3	5860
uc003gpg.1	645104
uc003gph.1	51056
uc003gpi.1	80306
uc003gpm.4	27146
uc003gpn.3	54876
uc003gpp.3	64151
uc003gpr.1	9353
uc003gpz.3	133015
uc003gqh.1	80333
uc003gqm.1	166647
uc003gqp.4	57733
uc003gqs.3	10891
uc003gqx.3	1665
uc003gqz.3	6649
uc003grc.3	91050
uc003grf.2	55203
uc003grg.3	51091
uc003grk.2	55300
uc003grl.4	29063
uc003gro.3	29945
uc003grr.3	10568
uc003gru.4	23231
uc003grw.4	389203
uc003gsb.2	3516
uc003gse.1	886
uc003gsf.4	55296
uc003gsh.4	57620
uc003gsq.2	116984
uc003gsw.4	55286
uc003gsz.2	768211
uc003gtb.3	23216
uc003gth.4	51274
uc003gtk.3	81793
uc003gtl.3	7096
uc003gtn.3	92689
uc003gto.3	80008
uc003gtp.3	51088
uc003gtv.3	57728
uc003gty.2	5981
uc003gua.3	152831
uc003gub.3	6133
uc003guf.3	11019
uc003guk.2	7358
uc003guo.3	201895
uc003guu.4	3093
uc003guv.4	23244
uc003guy.4	55728
uc003guz.2	399
uc003gva.1	55584
uc003gvc.2	54502
uc003gvj.4	79730
uc003gvn.3	323
uc003gvo.3	7345
uc003gvu.4	22998
uc003gwf.4	8929
uc003gwi.2	55161
uc003gwl.3	10463
uc003gwn.3	389206
uc003gwp.3	152573
uc003gwr.2	10396
uc003gwt.3	389207
uc003gwu.3	386617
uc003gww.4	60558
uc003gwy.3	132789
uc003gxb.3	2565
uc003gxf.3	170712
uc003gxh.3	2560
uc003gxi.3	54951
uc003gxk.1	57205
uc003gxm.3	10699
uc003gxp.3	152518
uc003gxu.3	1259
uc003gxw.3	152519
uc003gxx.4	7294
uc003gxz.3	7006
uc003gya.4	57606
uc003gyc.2	201780
uc003gyh.1	285527
uc003gyt.3	132299
uc003gyv.3	80157
uc003gze.3	23142
uc003gzi.3	339977
uc003gzj.2	6443
uc003gzl.3	132671
uc003gzn.3	64854
uc003gzt.3	65997
uc003gzu.3	152579
uc003hae.3	81608
uc003hag.4	84708
uc003haj.2	26511
uc003han.4	5156
uc003has.3	3791
uc003hau.3	79644
uc003hax.2	55858
uc003hba.1	9575
uc003hbb.3	132954
uc003hbc.3	10874
uc003hbf.1	55763
uc003hbi.3	9662
uc003hbk.2	57482
uc003hbn.3	132949
uc003hbr.3	5471
uc003hbt.1	10606
uc003hbv.3	6731
uc003hby.1	132946
uc003hbz.2	84525
uc003hcg.1	6691
uc003hci.3	5978
uc003hck.3	84273
uc003hcn.3	3490
uc003hcv.3	253017
uc003hcy.3	2044
uc003hdd.1	1060
uc003hde.4	26228
uc003hdg.4	55236
uc003hdn.3	2798
uc003hdq.3	9407
uc003hdr.1	339967
uc003hdt.1	389208
uc003hdv.1	401136
uc003hdw.4	132724
uc003hdx.3	91746
uc003hdz.4	28983
uc003hef.2	79799
uc003hen.3	27284
uc003heo.3	6783
uc003hep.1	1446
uc003hes.4	1447
uc003heu.1	6779
uc003hfb.4	401137
uc003hfc.3	54959
uc003hfd.3	260436
uc003hfe.4	1448
uc003hff.3	85438
uc003hfg.1	26952
uc003hfk.1	401138
uc003hfl.3	258
uc003hfn.4	3512
uc003hfo.3	57050
uc003hfr.3	22902
uc003hfx.3	1633
uc003hgg.2	10886
uc003hgk.2	9508
uc003hgm.1	285521
uc003hgp.3	26057
uc003hgs.4	213
uc003hgz.1	174
uc003hhb.3	173
uc003hhd.1	166824
uc003hhe.3	3576
uc003hhf.3	6372
uc003hhg.1	5197
uc003hhh.2	2919
uc003hhk.3	6374
uc003hhl.3	2921
uc003hhm.4	2920
uc003hhw.3	255324
uc003hie.1	2069
uc003hig.2	685
uc003hih.2	25849
uc003hik.3	25898
uc003him.3	152815
uc003hiq.3	8999
uc003his.3	9908
uc003hiu.3	8615
uc003hix.3	5470
uc003hjb.3	27163
uc003hje.4	55153
uc003hjh.1	4283
uc003hjl.4	3627
uc003hjm.3	6373
uc003hjo.3	419
uc003hjs.3	53371
uc003hju.2	950
uc003hjx.3	100129583
uc003hka.3	8987
uc003hkb.4	339965
uc003hki.3	345079
uc003hkj.3	55752
uc003hkm.3	10983
uc003hkq.4	901
uc003hkr.3	10563
uc003hks.3	246175
uc003hku.2	65008
uc003hlb.2	80144
uc003hld.3	306
uc003hlk.3	55589
uc003hlp.1	152559
uc003hlt.4	84779
uc003hlu.3	2712
uc003hlz.4	118429
uc003hmc.4	56978
uc003hmd.3	2250
uc003hmg.4	651
uc003hmh.2	5593
uc003hmi.1	153020
uc003hmm.1	3184
uc003hmr.3	9987
uc003hmv.3	58478
uc003hmy.1	441027
uc003hna.2	79966
uc003hnh.3	22872
uc003hnt.2	79725
uc003hnx.3	132660
uc003hoa.3	51138
uc003hoe.3	51316
uc003hog.3	27235
uc003hoj.4	10855
uc003hom.3	113510
uc003hor.4	51023
uc003hou.2	84142
uc003hoy.3	84803
uc003hpa.1	4825
uc003hpd.3	23001
uc003hpk.3	83478
uc003hpt.3	5602
uc003hpy.3	5783
uc003hqd.2	345274
uc003hqe.4	132989
uc003hql.1	57563
uc003hqo.2	345275
uc003hqp.2	51170
uc003hqq.3	53343
uc003hqs.4	8404
uc003hqw.3	1758
uc003hqx.4	3381
uc003hqy.3	56955
uc003hra.3	6696
uc003hre.3	5311
uc003hrg.3	9429
uc003hrm.4	152926
uc003hrt.3	51191
uc003hru.1	84992
uc003hrw.1	8916
uc003hrx.3	266812
uc003hse.1	10144
uc003hsk.3	166815
uc003hsm.1	285513
uc003hsp.3	6622
uc003hst.3	22915
uc003hsv.4	401145
uc003hta.1	474
uc003htb.4	56916
uc003hte.1	27306
uc003hti.3	10611
uc003htm.4	658
uc003hto.3	8633
uc003htr.4	5161
uc003htt.2	285555
uc003htw.4	5910
uc003hub.3	10098
uc003huf.4	23173
uc003hui.3	128
uc003hun.3	127
uc003huo.2	130
uc003hus.4	125
uc003huw.3	84103
uc003hva.4	93587
uc003hvc.4	4547
uc003hvf.4	27071
uc003hvg.2	8649
uc003hvl.3	79982
uc003hvo.1	3015
uc003hvq.3	115265
uc003hvr.3	51705
uc003hvw.3	90024
uc003hvy.4	55024
uc003hwc.2	64116
uc003hwg.3	4126
uc003hwt.4	493856
uc003hww.3	150159
uc003hwy.3	133308
uc003hwz.3	56898
uc003hxb.1	1062
uc003hxe.1	6870
uc003hxk.3	54790
uc003hxl.3	27068
uc003hxv.2	54848
uc003hxz.4	79807
uc003hyh.3	9255
uc003hyi.3	27123
uc003hyk.3	9061
uc003hyl.4	166929
uc003hyp.3	113612
uc003hyq.3	3033
uc003hyt.2	51176
uc003hzb.1	58505
uc003hzc.3	64850
uc003hze.1	84570
uc003hzk.3	10427
uc003hzn.1	839
uc003hzp.3	81579
uc003hzr.4	3426
uc003hzu.3	54433
uc003hzv.3	10692
uc003hzy.4	1950
uc003hzz.3	79071
uc003iab.4	2028
uc003iah.2	132720
uc003iaj.4	55435
uc003ial.3	92610
uc003ian.4	80216
uc003ias.3	63973
uc003iau.3	55345
uc003ibb.3	51574
uc003ibe.4	287
uc003ibi.3	817
uc003ibq.1	79642
uc003ibs.2	7368
uc003ibu.3	64579
uc003ibv.4	133022
uc003ibx.3	9348
uc003ica.2	8492
uc003icf.3	57721
uc003ici.4	9871
uc003icp.4	51778
uc003ics.4	54532
uc003icw.3	2169
uc003idh.3	8654
uc003idl.2	4085
uc003idn.3	11107
uc003idq.1	79625
uc003idv.4	308
uc003idx.1	132332
uc003idz.3	5393
uc003iec.4	890
uc003ied.3	55212
uc003ieg.2	7222
uc003ieh.3	84162
uc003iep.3	132612
uc003ier.3	3558
uc003ies.2	59067
uc003ieu.3	166379
uc003iev.1	2247
uc003iew.3	11162
uc003iez.4	166378
uc003ifa.3	10252
uc003ifj.4	79633
uc003ifk.2	27152
uc003ifl.3	83447
uc003ifm.3	22824
uc003ifo.3	10733
uc003ifp.3	256471
uc003iga.3	55132
uc003igg.3	10424
uc003igk.3	79960
uc003igp.2	132320
uc003iha.3	57575
uc003ihe.4	54510
uc003ihl.3	25819
uc003ihp.1	1998
uc003ihr.1	84709
uc003ihu.1	80155
uc003ihv.3	83452
uc003ihw.3	80854
uc003ihy.3	4258
uc003iii.3	1047
uc003iik.3	255520
uc003iio.1	57484
uc003iiq.4	27309
uc003iis.3	3600
uc003iiw.4	8821
uc003ijb.3	84640
uc003ijd.3	2549
uc003ijg.3	8467
uc003ijo.4	2993
uc003ijs.2	64399
uc003ika.4	54726
uc003ikc.3	4086
uc003ikh.4	166785
uc003ikk.3	646603
uc003ikm.3	152485
uc003ikq.4	11157
uc003ikr.2	84068
uc003ikv.3	5458
uc003ikw.4	83894
uc003iky.3	1909
uc003ila.4	55751
uc003ilc.3	90826
uc003ilf.3	79658
uc003ilj.4	4306
uc003ilo.4	166614
uc003ilu.4	987
uc003ilw.3	10586
uc003imj.2	729830
uc003iml.3	5188
uc003ims.3	55294
uc003imw.2	201799
uc003imy.3	201798
uc003imz.3	27236
uc003inf.2	85462
uc003inh.2	23321
uc003ink.2	84057
uc003inq.3	7097
uc003int.3	285533
uc003inv.1	6423
uc003inw.2	54798
uc003iny.3	5356
uc003ioa.4	2244
uc003iod.1	2243
uc003ioj.3	2266
uc003ion.1	9227
uc003ioo.3	166863
uc003ioq.3	4887
uc003ios.3	79884
uc003iow.3	2982
uc003ipc.3	2983
uc003ipe.1	51802
uc003ipf.1	6999
uc003ipg.3	1519
uc003iph.2	56034
uc003ipj.2	2743
uc003ipr.4	51313
uc003ipx.3	55314
uc003ipz.3	59350
uc003iqa.2	201725
uc003iqb.3	2110
uc003iqc.3	5481
uc003iqe.4	57600
uc003iqf.1	152940
uc003iqg.4	9693
uc003iqh.3	56884
uc003iqj.3	92345
uc003iqm.2	4886
uc003iqn.3	4889
uc003iqp.4	84076
uc003iqq.4	55319
uc003iqs.2	55016
uc003iqw.3	391712
uc003iqz.4	201931
uc003ire.3	6307
uc003irg.4	1363
uc003irh.2	7092
uc003iri.1	50859
uc003irm.3	11199
uc003irp.3	55601
uc003iry.3	84869
uc003isa.1	57630
uc003isd.2	4750
uc003ish.3	1182
uc003isl.4	54969
uc003isp.4	9848
uc003isr.3	51166
uc003isv.3	442117
uc003isz.4	51809
uc003itd.3	8819
uc003ite.3	11341
uc003ith.1	9464
uc003itp.3	26269
uc003itu.2	3248
uc003ity.1	8001
uc003iug.3	2823
uc003iuj.3	116966
uc003iuo.1	132851
uc003iuq.2	140458
uc003iur.4	60559
uc003ius.1	7424
uc003iut.2	55247
uc003iuu.2	175
uc003ivd.1	55714
uc003ivg.3	1635
uc003ivp.1	55602
uc003ivs.1	3622
uc003ivt.1	201965
uc003ivx.3	60684
uc003ivz.1	56977
uc003iwc.3	133121
uc003iwf.4	3660
uc003iwi.3	836
uc003iwk.2	201973
uc003iwq.3	79682
uc003iwu.1	2180
uc003ixd.3	291
uc003ixf.4	57587
uc003ixh.3	83891
uc003ixj.2	55805
uc003ixm.3	353322
uc003ixo.2	55325
uc003ixt.2	441054
uc003ixu.4	256309
uc003ixw.4	27295
uc003iyg.3	8470
uc003iyq.3	7098
uc003iyw.4	285440
uc003iyy.3	3818
uc003iza.1	2160
uc003izd.1	4543
uc003izf.3	2195
uc003izh.1	132625
uc003izl.2	205860
uc003izm.1	339976
uc003izs.3	2483
uc003jal.1	389257
uc003jam.1	133957
uc003jao.4	6389
uc003jat.1	10016
uc003jaw.3	57491
uc003jba.3	11336
uc003jbe.2	6550
uc003jbf.3	55722
uc003jbh.4	11076
uc003jbq.3	65980
uc003jbr.3	9319
uc003jbt.1	85409
uc003jbu.3	10723
uc003jbw.4	340024
uc003jby.2	348932
uc003jcb.1	7015
uc003jch.3	81037
uc003jck.3	6531
uc003jcm.3	79888
uc003jcx.4	64979
uc003jcy.3	4726
uc003jcz.2	50805
uc003jdb.3	153572
uc003jde.3	79192
uc003jdl.3	170690
uc003jdm.4	23379
uc003jdo.3	84246
uc003jdp.4	134111
uc003jdu.3	54888
uc003jdw.3	6715
uc003jdx.1	11044
uc003jdz.1	108
uc003jea.4	134121
uc003jeb.3	79072
uc003jed.3	4552
uc003jek.2	9037
uc003jem.1	50834
uc003jeo.2	134145
uc003jeq.3	22948
uc003jes.3	134147
uc003jet.1	10299
uc003jez.4	1611
uc003jfa.1	1501
uc003jfd.2	1767
uc003jff.3	7204
uc003jfj.3	54491
uc003jfk.3	90268
uc003jfm.4	56172
uc003jfn.1	23194
uc003jfo.2	441061
uc003jfq.3	90441
uc003jfs.3	54463
uc003jft.4	4651
uc003jfx.3	10409
uc003jgd.3	1016
uc003jgk.2	1010
uc003jgr.2	1008
uc003jgs.1	1007
uc003jhe.2	1004
uc003jhg.2	29102
uc003jhj.4	55322
uc003jhm.3	23037
uc003jhp.1	64083
uc003jhq.3	54545
uc003jhr.1	51663
uc003jhs.2	10923
uc003jhv.3	4883
uc003jhy.3	6897
uc003jia.1	81792
uc003jic.2	51289
uc003jid.3	51151
uc003jij.3	23600
uc003jio.3	114899
uc003jiu.3	153657
uc003jix.3	5810
uc003jja.3	55299
uc003jjc.3	134218
uc003jjf.3	64902
uc003jjm.3	5618
uc003jjo.3	79925
uc003jjs.3	3575
uc003jju.1	133690
uc003jjz.2	167127
uc003jkb.1	92255
uc003jkc.2	6502
uc003jkf.4	133686
uc003jkj.4	6507
uc003jkl.4	25836
uc003jku.1	9631
uc003jkv.3	55100
uc003jlc.2	133584
uc003jli.2	3977
uc003jln.2	9180
uc003jlp.2	253260
uc003jlv.4	735
uc003jlx.3	1601
uc003jlz.3	5734
uc003jma.3	23548
uc003jmc.3	5562
uc003jmg.3	84674
uc003jmh.3	730
uc003jmj.4	133558
uc003jmk.2	729
uc003jmm.1	345557
uc003jmn.3	5019
uc003jmo.3	285636
uc003jmq.3	26272
uc003jmt.3	2690
uc003jmx.3	100129792
uc003jnf.3	389289
uc003jnk.3	7690
uc003jno.3	167359
uc003jnq.4	3157
uc003jnu.3	56477
uc003jny.3	64417
uc003jnz.2	375444
uc003job.3	10605
uc003jof.3	23530
uc003jog.1	2255
uc003joh.3	10884
uc003jok.3	348980
uc003jom.3	133418
uc003joo.3	79668
uc003jos.3	53918
uc003jou.3	3672
uc003joy.3	3673
uc003joz.3	4338
uc003jpd.3	10468
uc003jpe.2	4724
uc003jpg.1	54622
uc003jph.2	8988
uc003jpi.4	112574
uc003jpk.3	11082
uc003jpl.1	3003
uc003jpm.3	3001
uc003jpo.2	166979
uc003jpq.2	493869
uc003jpw.3	10309
uc003jpx.3	54505
uc003jpy.4	23517
uc003jpz.3	8611
uc003jqf.2	153129
uc003jqg.4	54514
uc003jql.3	133396
uc003jqq.3	3572
uc003jqu.3	79722
uc003jqw.4	4214
uc003jqx.3	133383
uc003jra.1	166968
uc003jrk.4	65056
uc003jrm.3	345651
uc003jrn.3	10769
uc003jro.1	202309
uc003jrp.3	115827
uc003jsa.2	5144
uc003jsh.3	55789
uc003jsm.3	1161
uc003jsp.4	91942
uc003jsr.3	57688
uc003jst.1	285668
uc003jsz.4	3796
uc003jta.3	27292
uc003jti.3	285671
uc003jtj.3	401190
uc003jtk.3	285672
uc003jtn.1	10283
uc003jtp.3	11174
uc003jts.3	64105
uc003jtv.4	23398
uc003jty.3	373
uc003jua.4	80006
uc003jud.3	54557
uc003juf.3	57486
uc003jun.3	140890
uc003juy.2	4064
uc003jva.3	5295
uc003jvh.3	64924
uc003jvm.3	891
uc003jvp.3	64946
uc003jvq.3	92259
uc003jvs.4	1022
uc003jvv.1	202243
uc003jwa.3	102157402
uc003jwe.1	6880
uc003jwo.3	5884
uc003jwq.3	153562
uc003jwu.3	100506658
uc003jwz.4	728340
uc003jyd.3	6607
uc003kak.3	6607
uc003kbp.1	55814
uc003kbs.4	64087
uc003kbv.2	9607
uc003kbw.4	4131
uc003kbz.4	23107
uc003kcb.3	79810
uc003kce.1	167465
uc003kci.4	3842
uc003kcl.3	115548
uc003kcm.2	134285
uc003kcr.1	689
uc003kcu.2	57763
uc003kcw.1	84135
uc003kdf.4	3074
uc003kdh.1	84340
uc003kdk.1	10412
uc003kdm.3	26049
uc003kdn.3	51301
uc003kdo.2	256006
uc003kdp.3	3156
uc003kdt.3	10087
uc003kdw.3	51426
uc003keh.4	134359
uc003kei.1	22987
uc003kek.3	10788
uc003kem.3	2151
uc003ken.4	2149
uc003keo.3	2150
uc003keq.4	170591
uc003ker.3	1393
uc003ket.3	55109
uc003kev.1	84327
uc003kfa.3	8622
uc003kff.1	55255
uc003kfg.3	23440
uc003kfh.1	6902
uc003kfj.3	8546
uc003kfl.3	9522
uc003kfo.3	10184
uc003kfq.3	411
uc003kfs.3	29958
uc003kft.3	23743
uc003kfu.4	635
uc003kfx.4	133746
uc003kfy.3	9456
uc003kgb.2	167153
uc003kgc.3	202333
uc003kgn.3	84654
uc003kgq.4	9765
uc003kgv.2	167555
uc003kgw.3	340120
uc003kgy.1	1719
uc003kgz.3	4437
uc003kha.2	5924
uc003khd.4	1160
uc003khi.3	84240
uc003khl.4	134526
uc003kho.3	23635
uc003khr.3	83734
uc003khw.3	92270
uc003khx.4	153339
uc003kib.3	7518
uc003kii.3	1462
uc003kin.3	1404
uc003kio.1	10085
uc003kir.3	1350
uc003kiw.3	5921
uc003kjb.3	902
uc003kjc.3	153396
uc003kjo.3	1070
uc003kjp.3	153364
uc003kjq.3	10622
uc003kjr.3	116068
uc003kju.3	84059
uc003kjz.2	57561
uc003kkj.3	7025
uc003kkl.1	134187
uc003kkr.4	84250
uc003kkx.2	79772
uc003kla.1	153643
uc003klb.3	9652
uc003kld.3	153642
uc003kle.1	285601
uc003klg.3	317671
uc003klj.1	83890
uc003klm.3	22836
uc003klr.4	22936
uc003kls.2	5122
uc003klx.3	831
uc003kml.3	51752
uc003kmt.3	64167
uc003kmw.1	4012
uc003kmy.4	167410
uc003kmz.3	55781
uc003knc.3	285704
uc003knf.3	1105
uc003knj.1	345757
uc003knk.3	7903
uc003knm.3	353189
uc003knp.3	133482
uc003knt.3	5066
uc003koa.1	54826
uc003koe.3	23262
uc003kog.1	90355
uc003koi.3	83594
uc003kol.3	1946
uc003kop.1	2241
uc003kos.4	9867
uc003kou.1	4124
uc003koz.3	91137
uc003kpb.2	85480
uc003kpd.3	134430
uc003kpf.3	814
uc003kph.1	134429
uc003kpv.1	64097
uc003kpy.4	324
uc003kqe.1	7905
uc003kqh.3	167227
uc003kql.4	4163
uc003kqn.3	64848
uc003kqo.3	3781
uc003kqs.3	55521
uc003kqw.4	5229
uc003kqz.2	153733
uc003krb.1	56929
uc003kre.3	100302736
uc003krg.3	1036
uc003krh.3	9140
uc003krl.3	1176
uc003kro.3	206338
uc003krt.1	51397
uc003ksa.3	285605
uc003ksd.2	1657
uc003ksi.3	25816
uc003ksj.3	3295
uc003ksn.3	340069
uc003ksp.3	51334
uc003kss.3	94033
uc003kst.1	153443
uc003ksu.3	4015
uc003ksv.3	133923
uc003ksw.1	9627
uc003kte.3	6643
uc003kth.3	5480
uc003kti.3	93166
uc003ktk.3	153241
uc003ktl.3	1456
uc003ktq.1	57507
uc003ktx.3	501
uc003kua.2	51808
uc003kub.1	389320
uc003kud.2	4001
uc003kuf.3	115123
uc003kuh.4	84466
uc003kuk.3	133619
uc003kum.4	613212
uc003kus.3	6558
uc003kuu.3	2201
uc003kuy.3	28965
uc003kva.3	51015
uc003kvb.1	171019
uc003kvd.3	337876
uc003kve.3	3094
uc003kvg.1	90624
uc003kvj.3	56990
uc003kvy.2	23305
uc003kwe.1	3562
uc003kwf.3	1437
uc003kwl.3	8974
uc003kwn.3	8572
uc003kwq.3	6583
uc003kww.4	6584
uc003kxa.2	3659
uc003kxe.1	3567
uc003kxi.3	10111
uc003kxj.1	3596
uc003kxk.1	3565
uc003kxo.3	11127
uc003kxq.1	645121
uc003kxr.2	23176
uc003kxw.3	134548
uc003kxy.2	134549
uc003kxz.1	2661
uc003kya.1	27089
uc003kyc.3	116842
uc003kyd.3	27125
uc003kyg.3	54819
uc003kyj.3	3308
uc003kyn.1	23105
uc003kyo.3	56951
uc003kyr.2	7416
uc003kyt.3	6932
uc003kzf.4	51265
uc003kzh.3	7320
uc003kzo.1	23338
uc003kzr.3	51128
uc003kzs.3	10802
uc003kzt.3	819
uc003kzw.3	9879
uc003kzz.3	134553
uc003lac.1	79770
uc003lag.3	347732
uc003lam.1	9555
uc003law.4	497189
uc003lax.3	4762
uc003lay.3	9547
uc003lba.3	153328
uc003lbb.1	3578
